user_name,muslim_score,bins,muslim
"[anonymized]",.03680978,11,0
"[anonymized]",.063838601,11,0
"[anonymized]",.013987921,11,0
"[anonymized]",.040897094,11,0
"[anonymized]",.072079614,11,0
"[anonymized]",.055167813,11,0
"[anonymized]",.031386148,11,0
"[anonymized]",.066092104,11,0
"[anonymized]",.086863719,11,0
"[anonymized]",.033025913,11,0
"[anonymized]",.013987921,11,0
"[anonymized]",.11713614,12,0
"[anonymized]",.17402026,12,0
"[anonymized]",.14994328,12,0
"[anonymized]",.11082641,12,0
"[anonymized]",.10609277,12,0
"[anonymized]",.13504231,12,0
"[anonymized]",.12082852,12,0
"[anonymized]",.15147376,12,0
"[anonymized]",.10393914,12,0
"[anonymized]",.10609277,12,0
"[anonymized]",.16450006,12,0
"[anonymized]",.12082852,12,0
"[anonymized]",.12678356,12,0
"[anonymized]",.14012566,12,0
"[anonymized]",.19565894,12,0
"[anonymized]",.16112083,12,0
"[anonymized]",.1582994,12,0
"[anonymized]",.1206828,12,0
"[anonymized]",.10609277,12,0
"[anonymized]",.18519267,12,0
"[anonymized]",.12901923,12,0
"[anonymized]",.11082641,12,0
"[anonymized]",.13026464,12,0
"[anonymized]",.1264469,12,0
"[anonymized]",.26209855,13,0
"[anonymized]",.24944034,13,0
"[anonymized]",.29575488,13,0
"[anonymized]",.24944034,13,0
"[anonymized]",.28449595,13,0
"[anonymized]",.28207141,13,0
"[anonymized]",.26629698,13,0
"[anonymized]",.26504394,13,0
"[anonymized]",.275911,13,0
"[anonymized]",.24279959,13,0
"[anonymized]",.20998828,13,0
"[anonymized]",.24537939,13,0
"[anonymized]",.2851159,13,0
"[anonymized]",.27678907,13,0
"[anonymized]",.24745098,13,0
"[anonymized]",.20998828,13,0
"[anonymized]",.29815662,13,0
"[anonymized]",.24110834,13,0
"[anonymized]",.2910012,13,0
"[anonymized]",.26961553,13,0
"[anonymized]",.24944034,13,0
"[anonymized]",.21577992,13,0
"[anonymized]",.27065018,13,0
"[anonymized]",.23374879,13,0
"[anonymized]",.25968435,13,0
"[anonymized]",.24944034,13,0
"[anonymized]",.2456392,13,0
"[anonymized]",.27287859,13,0
"[anonymized]",.23462024,13,0
"[anonymized]",.26031017,13,0
"[anonymized]",.36636627,14,0
"[anonymized]",.35750699,14,0
"[anonymized]",.35455984,14,0
"[anonymized]",.33810419,14,0
"[anonymized]",.35455984,14,0
"[anonymized]",.35455984,14,0
"[anonymized]",.35455984,14,0
"[anonymized]",.35455984,14,0
"[anonymized]",.35455984,14,0
"[anonymized]",.31965685,14,0
"[anonymized]",.30937579,14,0
"[anonymized]",.32562605,14,0
"[anonymized]",.35455984,14,0
"[anonymized]",.37586093,14,0
"[anonymized]",.40339103,15,0
"[anonymized]",.41993296,15,0
"[anonymized]",.48229852,15,0
"[anonymized]",.40130991,15,0
"[anonymized]",.43439585,15,0
"[anonymized]",.43750548,15,0
"[anonymized]",.43795568,15,0
"[anonymized]",.43284649,15,0
"[anonymized]",.40007615,15,0
"[anonymized]",.43788511,15,0
"[anonymized]",.43750548,15,0
"[anonymized]",.41993296,15,0
"[anonymized]",.52285463,16,0
"[anonymized]",.57088178,16,0
"[anonymized]",.54501408,16,0
"[anonymized]",.54040796,16,0
"[anonymized]",.53407627,16,0
"[anonymized]",.54723024,16,0
"[anonymized]",.55593967,16,0
"[anonymized]",.50650835,16,0
"[anonymized]",.52209228,16,0
"[anonymized]",.51792824,16,0
"[anonymized]",.54723024,16,0
"[anonymized]",.5954873,16,0
"[anonymized]",.50650835,16,0
"[anonymized]",.50650835,16,0
"[anonymized]",.50650835,16,0
"[anonymized]",.56636608,16,0
"[anonymized]",.54664207,16,0
"[anonymized]",.69825047,17,0
"[anonymized]",.69775397,17,0
"[anonymized]",.69382983,17,0
"[anonymized]",.60637873,17,0
"[anonymized]",.64217162,17,0
"[anonymized]",.63377333,17,0
"[anonymized]",.76959574,18,0
"[anonymized]",.76959574,18,0
"[anonymized]",.76959574,18,0
"[anonymized]",.76959574,18,0
"[anonymized]",.75341064,18,0
"[anonymized]",.88140643,19,0
"[anonymized]",.86421192,19,0
"[anonymized]",1.3184843,20,0
"[anonymized]",-.0012777511,10,0
"[anonymized]",-.091931105,10,0
"[anonymized]",-.044249203,10,0
"[anonymized]",-.037182454,10,0
"[anonymized]",-.054038335,10,0
"[anonymized]",-.3972356,7,1
"[anonymized]",-.39985323,7,0
"[anonymized]",-.29506192,8,1
"[anonymized]",-.217071,8,1
"[anonymized]",-.20668289,8,1
"[anonymized]",-.13474625,9,1
"[anonymized]",-.060583439,10,1
"[anonymized]",-.0049606678,10,1
"[anonymized]",-.059151739,10,1
"[anonymized]",-.099389598,10,1
"[anonymized]",.072496444,11,1
"[anonymized]",.085275784,11,1
"[anonymized]",.012806127,11,1
"[anonymized]",.059630979,11,1
"[anonymized]",.12936643,12,1
"[anonymized]",.1182451,12,1
"[anonymized]",.15524185,12,1
"[anonymized]",.25028434,13,1
"[anonymized]",.20221922,13,1
"[anonymized]",.21158318,13,1
"[anonymized]",.29453367,13,1
"[anonymized]",.22221626,13,1
"[anonymized]",.22519372,13,1
"[anonymized]",.36836407,14,1
"[anonymized]",.375067,14,1
"[anonymized]",.36318898,14,1
"[anonymized]",.39997843,14,1
"[anonymized]",.33151278,14,1
"[anonymized]",.37695783,14,1
"[anonymized]",.32661736,14,1
"[anonymized]",.30445039,14,1
"[anonymized]",.31589013,14,1
"[anonymized]",.33442146,14,1
"[anonymized]",.31746563,14,1
"[anonymized]",.3316218,14,1
"[anonymized]",.41687134,15,1
"[anonymized]",.42911091,15,1
"[anonymized]",.4993867,15,1
"[anonymized]",.48685306,15,1
"[anonymized]",.40722886,15,1
"[anonymized]",.41914341,15,1
"[anonymized]",.43153548,15,1
"[anonymized]",.46859887,15,1
"[anonymized]",.46856192,15,1
"[anonymized]",.4037047,15,1
"[anonymized]",.42014977,15,1
"[anonymized]",.41951069,15,1
"[anonymized]",.49507028,15,1
"[anonymized]",.40451044,15,1
"[anonymized]",.45335516,15,1
"[anonymized]",.46195644,15,1
"[anonymized]",.45471001,15,1
"[anonymized]",.46819541,15,1
"[anonymized]",.44632846,15,1
"[anonymized]",.46784052,15,1
"[anonymized]",.44632983,15,1
"[anonymized]",.4910996,15,1
"[anonymized]",.48169193,15,1
"[anonymized]",.42998046,15,1
"[anonymized]",.47685128,15,1
"[anonymized]",.43144205,15,1
"[anonymized]",.46823227,15,1
"[anonymized]",.42116305,15,1
"[anonymized]",.49801779,15,1
"[anonymized]",.47665823,15,1
"[anonymized]",.50741529,16,1
"[anonymized]",.52000105,16,1
"[anonymized]",.54188675,16,1
"[anonymized]",.51249689,16,1
"[anonymized]",.50311512,16,1
"[anonymized]",.51866549,16,1
"[anonymized]",.54528576,16,1
"[anonymized]",.57458121,16,1
"[anonymized]",.55907977,16,1
"[anonymized]",.56414878,16,1
"[anonymized]",.50679278,16,1
"[anonymized]",.59763211,16,1
"[anonymized]",.584382,16,1
"[anonymized]",.51632744,16,1
"[anonymized]",.58303493,16,1
"[anonymized]",.57842577,16,1
"[anonymized]",.54547328,16,1
"[anonymized]",.54969496,16,1
"[anonymized]",.537633,16,1
"[anonymized]",.52499253,16,1
"[anonymized]",.58060932,16,1
"[anonymized]",.68321562,17,1
"[anonymized]",.69330168,17,1
"[anonymized]",.69939917,17,1
"[anonymized]",.66125691,17,1
"[anonymized]",.69426411,17,1
"[anonymized]",.61894536,17,1
"[anonymized]",.61929303,17,1
"[anonymized]",.6874963,17,1
"[anonymized]",.62900388,17,1
"[anonymized]",.65304321,17,1
"[anonymized]",.67045701,17,1
"[anonymized]",.67663205,17,1
"[anonymized]",.68672943,17,1
"[anonymized]",.67465436,17,1
"[anonymized]",.68495697,17,1
"[anonymized]",.61988157,17,1
"[anonymized]",.63736105,17,1
"[anonymized]",.6534549,17,1
"[anonymized]",.69544482,17,1
"[anonymized]",.67011172,17,1
"[anonymized]",.61613822,17,1
"[anonymized]",.65937382,17,1
"[anonymized]",.69011319,17,1
"[anonymized]",.62493157,17,1
"[anonymized]",.63174963,17,1
"[anonymized]",.64651799,17,1
"[anonymized]",.63079226,17,1
"[anonymized]",.61400574,17,1
"[anonymized]",.64808524,17,1
"[anonymized]",.65548283,17,1
"[anonymized]",.62836403,17,1
"[anonymized]",.69939917,17,1
"[anonymized]",.65369558,17,1
"[anonymized]",.75096422,18,1
"[anonymized]",.73442876,18,1
"[anonymized]",.7680487,18,1
"[anonymized]",.7356528,18,1
"[anonymized]",.75014305,18,1
"[anonymized]",.77838516,18,1
"[anonymized]",.75808519,18,1
"[anonymized]",.72643423,18,1
"[anonymized]",.75188756,18,1
"[anonymized]",.7384755,18,1
"[anonymized]",.78646058,18,1
"[anonymized]",.71452689,18,1
"[anonymized]",.78498054,18,1
"[anonymized]",.78653187,18,1
"[anonymized]",.70033741,18,1
"[anonymized]",.73857337,18,1
"[anonymized]",.79055166,18,1
"[anonymized]",.71194476,18,1
"[anonymized]",.72995836,18,1
"[anonymized]",.71096605,18,1
"[anonymized]",.73788154,18,1
"[anonymized]",.75831467,18,1
"[anonymized]",.70923108,18,1
"[anonymized]",.79117519,18,1
"[anonymized]",.74093503,18,1
"[anonymized]",.72325087,18,1
"[anonymized]",.75778133,18,1
"[anonymized]",.78225803,18,1
"[anonymized]",.76039004,18,1
"[anonymized]",.76640284,18,1
"[anonymized]",.70854288,18,1
"[anonymized]",.71830773,18,1
"[anonymized]",.86372709,19,1
"[anonymized]",.88828766,19,1
"[anonymized]",.80880696,19,1
"[anonymized]",.82446706,19,1
"[anonymized]",.89675814,19,1
"[anonymized]",.86694849,19,1
"[anonymized]",.88380325,19,1
"[anonymized]",.80343455,19,1
"[anonymized]",.80289835,19,1
"[anonymized]",.88461018,19,1
"[anonymized]",.85003257,19,1
"[anonymized]",.85603762,19,1
"[anonymized]",.84239042,19,1
"[anonymized]",.83747309,19,1
"[anonymized]",.82647902,19,1
"[anonymized]",.82628775,19,1
"[anonymized]",.88434911,19,1
"[anonymized]",.88982433,19,1
"[anonymized]",.84253579,19,1
"[anonymized]",.80147618,19,1
"[anonymized]",.83193064,19,1
"[anonymized]",.88434714,19,1
"[anonymized]",.88344276,19,1
"[anonymized]",.84253579,19,1
"[anonymized]",.84989429,19,1
"[anonymized]",.84245765,19,1
"[anonymized]",.89523393,19,1
"[anonymized]",.89864725,19,1
"[anonymized]",.89127398,19,1
"[anonymized]",.84157681,19,1
"[anonymized]",.82951385,19,1
"[anonymized]",.82999319,19,1
"[anonymized]",.87127888,19,1
"[anonymized]",.85953259,19,1
"[anonymized]",.859662,19,1
"[anonymized]",.85308492,19,1
"[anonymized]",.85790253,19,1
"[anonymized]",.83783245,19,1
"[anonymized]",.81563789,19,1
"[anonymized]",.89447409,19,1
"[anonymized]",1.2289045,20,1
"[anonymized]",.96204692,20,1
"[anonymized]",1.3294863,20,1
"[anonymized]",1.6012961,20,1
"[anonymized]",1.2452796,20,1
"[anonymized]",1.30788,20,1
"[anonymized]",1.3734752,20,1
"[anonymized]",1.2874023,20,1
"[anonymized]",.91536558,20,1
"[anonymized]",1.2307373,20,1
"[anonymized]",1.8277177,20,1
"[anonymized]",1.1019646,20,1
"[anonymized]",1.6013036,20,1
"[anonymized]",1.5812724,20,1
"[anonymized]",1.1678689,20,1
"[anonymized]",1.4174821,20,1
"[anonymized]",1.0570097,20,1
"[anonymized]",1.0415728,20,1
"[anonymized]",1.5462395,20,1
"[anonymized]",2.2968833,20,1
"[anonymized]",1.2008429,20,1
"[anonymized]",.91782439,20,1
"[anonymized]",.97522587,20,1
"[anonymized]",2.994338,20,1
"[anonymized]",1.0799776,20,1
"[anonymized]",1.0347791,20,1
"[anonymized]",1.6207733,20,1
"[anonymized]",2.0366054,20,1
"[anonymized]",1.7530808,20,1
"[anonymized]",1.4882556,20,1
"[anonymized]",1.03827,20,1
"[anonymized]",1.1028588,20,1
"[anonymized]",1.0416349,20,1
"[anonymized]",1.2404869,20,1
"[anonymized]",1.3798099,20,1
"[anonymized]",1.7052124,20,1
"[anonymized]",1.210476,20,1
"[anonymized]",1.2854339,20,1
"[anonymized]",1.1379505,20,1
"[anonymized]",.90056312,20,1
"[anonymized]",1.486086,20,1
"[anonymized]",1.7007781,20,1
"[anonymized]",.95997769,20,1
"[anonymized]",2.1377704,20,1
"[anonymized]",1.7428787,20,1
"[anonymized]",1.2384446,20,1
"[anonymized]",1.9198091,20,1
"[anonymized]",1.8198558,20,1
"[anonymized]",-.000199588,10,1
"[anonymized]",-.2709561,8,0
"[anonymized]",-.29659551,8,1
"[anonymized]",-.059833847,10,1
"[anonymized]",-.070034735,10,0
"[anonymized]",-.023707729,10,0
"[anonymized]",.000203868,11,0
"[anonymized]",.013234738,11,0
"[anonymized]",.035148289,11,0
"[anonymized]",.000203868,11,0
"[anonymized]",.044153016,11,0
"[anonymized]",.020592013,11,0
"[anonymized]",.077951476,11,1
"[anonymized]",.037526723,11,0
"[anonymized]",.040872253,11,1
"[anonymized]",.047493871,11,1
"[anonymized]",.001817264,11,1
"[anonymized]",.006944574,11,0
"[anonymized]",.031788569,11,0
"[anonymized]",.12019805,12,1
"[anonymized]",.11581706,12,0
"[anonymized]",.1188623,12,1
"[anonymized]",.17960902,12,0
"[anonymized]",.19176717,12,1
"[anonymized]",.14546029,12,0
"[anonymized]",.10164537,12,1
"[anonymized]",.16896121,12,1
"[anonymized]",.13977349,12,0
"[anonymized]",.15944205,12,0
"[anonymized]",.10304698,12,1
"[anonymized]",.12481962,12,0
"[anonymized]",.16437112,12,1
"[anonymized]",.12855707,12,1
"[anonymized]",.19163689,12,1
"[anonymized]",.16112083,12,0
"[anonymized]",.10677252,12,0
"[anonymized]",.18294966,12,1
"[anonymized]",.23831832,13,1
"[anonymized]",.2671437,13,1
"[anonymized]",.2143479,13,1
"[anonymized]",.2029454,13,0
"[anonymized]",.21437287,13,0
"[anonymized]",.25791991,13,0
"[anonymized]",.23898242,13,1
"[anonymized]",.24073114,13,0
"[anonymized]",.20127892,13,1
"[anonymized]",.23977152,13,1
"[anonymized]",.28457776,13,1
"[anonymized]",.22389147,13,0
"[anonymized]",.340103,14,0
"[anonymized]",.32523555,14,1
"[anonymized]",.34399733,14,0
"[anonymized]",.30028689,14,1
"[anonymized]",.31019345,14,1
"[anonymized]",.35258856,14,0
"[anonymized]",.36638737,14,1
"[anonymized]",.37897882,14,1
"[anonymized]",.34989586,14,0
"[anonymized]",.30536267,14,1
"[anonymized]",.37372756,14,0
"[anonymized]",.31074503,14,1
"[anonymized]",.31746563,14,1
"[anonymized]",.33222687,14,1
"[anonymized]",.3466993,14,0
"[anonymized]",.33509704,14,0
"[anonymized]",.3277469,14,1
"[anonymized]",.37255538,14,1
"[anonymized]",.33765107,14,0
"[anonymized]",.36377138,14,0
"[anonymized]",.41874519,15,0
"[anonymized]",.41910914,15,0
"[anonymized]",.46885946,15,0
"[anonymized]",.40349597,15,0
"[anonymized]",.43272984,15,0
"[anonymized]",.46531138,15,0
"[anonymized]",.59295559,16,1
"[anonymized]",.54501408,16,0
"[anonymized]",.58389741,16,0
"[anonymized]",.56074107,16,0
"[anonymized]",.53315049,16,1
"[anonymized]",.57980454,16,1
"[anonymized]",.57776469,16,0
"[anonymized]",.63463026,17,1
"[anonymized]",.65931249,17,0
"[anonymized]",.63617861,17,1
"[anonymized]",.67409188,17,1
"[anonymized]",.61570746,17,1
"[anonymized]",.67914397,17,0
"[anonymized]",.61070579,17,0
"[anonymized]",.62813962,17,1
"[anonymized]",.69319332,17,1
"[anonymized]",.74799043,18,0
"[anonymized]",.72279578,18,1
"[anonymized]",.76214987,18,0
"[anonymized]",.73672307,18,0
"[anonymized]",.7959367,18,0
"[anonymized]",.7094329,18,1
"[anonymized]",.71973127,18,0
"[anonymized]",.72818649,18,0
"[anonymized]",.89572763,19,0
"[anonymized]",.83239383,19,0
"[anonymized]",.83533913,19,1
"[anonymized]",.87408477,19,1
"[anonymized]",.84884131,19,0
"[anonymized]",.95229667,20,1
